id:ID,:LABEL,value
E53_地点_Artifact_玉器_1811_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1812_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1813_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1814_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1815_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1816_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1817_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1818_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1819_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1820_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1821_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1822_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1823_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1824_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1825_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1826_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1827_制作地点,E53_地点,无
E53_地点_Artifact_玉器_1866_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1867_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1868_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1869_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1870_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1871_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1872_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1873_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1874_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1875_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1876_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1877_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1878_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1879_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1880_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1881_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1882_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1883_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1884_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1885_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1886_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1887_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1888_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1889_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1890_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1891_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1892_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1893_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1894_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1895_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1896_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1897_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1898_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1899_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1900_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1901_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1902_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1903_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1904_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1905_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1906_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1907_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_1999_制作地点,E53_地点,浙江省余杭县安溪瑶山
E53_地点_Artifact_玉器_2000_制作地点,E53_地点,浙江省余杭县安溪瑶山
E53_地点_Artifact_玉器_2016_制作地点,E53_地点,浙江省余杭县安溪瑶山
E53_地点_Artifact_玉器_2017_制作地点,E53_地点,浙江省余杭县安溪瑶山
E53_地点_Artifact_玉器_2018_制作地点,E53_地点,浙江省余杭县安溪瑶山
E53_地点_Artifact_玉器_2084_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2085_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2086_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2087_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2088_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2089_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2090_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_2103_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_2264_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3128_制作地点,E53_地点,良渚文化中心
E53_地点_Artifact_玉器_3130_制作地点,E53_地点,良渚文化中心
E53_地点_Artifact_玉器_3134_制作地点,E53_地点,良渚文化中心
E53_地点_Artifact_玉器_3141_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3357_制作地点,E53_地点,良渚文化区域
E53_地点_Artifact_玉器_3363_制作地点,E53_地点,无
E53_地点_Artifact_玉器_3364_制作地点,E53_地点,未描述
E53_地点_Artifact_玉器_3365_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3373_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3374_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3375_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3376_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3377_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3415_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3425_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3426_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3427_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3428_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3429_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3430_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3431_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3432_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3433_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3434_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3435_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3436_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3437_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3438_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3439_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3440_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3441_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3442_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3444_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3445_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3451_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3452_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3456_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_3457_制作地点,E53_地点,未提供
E53_地点_Artifact_玉器_3458_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3459_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3460_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3517_制作地点,E53_地点,未描述
E53_地点_Artifact_玉器_3518_制作地点,E53_地点,未描述
E53_地点_Artifact_玉器_3581_制作地点,E53_地点,无
E53_地点_Artifact_玉器_3611_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3612_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3639_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3646_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3647_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3648_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3649_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3650_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3651_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3652_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3653_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3654_制作地点,E53_地点,未提及
E53_地点_Artifact_玉器_3666_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3667_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3668_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3669_制作地点,E53_地点,未知
E53_地点_Artifact_玉器_3670_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3684_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3685_制作地点,E53_地点,李家嘴
E53_地点_Artifact_玉器_3686_制作地点,E53_地点,李家嘴
E53_地点_Artifact_玉器_3687_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3688_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3689_制作地点,E53_地点,盘龙城
E53_地点_Artifact_玉器_3690_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3693_制作地点,E53_地点,新疆
E53_地点_Artifact_玉器_3694_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3715_制作地点,E53_地点,盘龙城
E53_地点_Artifact_玉器_3735_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3736_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3737_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3738_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3740_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3741_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3742_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3743_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3744_制作地点,E53_地点,辽宁
E53_地点_Artifact_玉器_3765_制作地点,E53_地点,盘龙城
E53_地点_Artifact_玉器_3889_制作地点,E53_地点,外地
E53_地点_Artifact_玉器_3890_制作地点,E53_地点,外地
E53_地点_Artifact_玉器_3891_制作地点,E53_地点,盘龙城
E53_地点_Artifact_玉器_3892_制作地点,E53_地点,盘龙城
