id:ID,:LABEL,value
E25_ManMadeFeature_Artifact_陶器_64_原始出土地点,E25_ManMadeFeature,瑶山遗址十一号墓
E25_ManMadeFeature_Artifact_陶器_65_原始出土地点,E25_ManMadeFeature,瑶山遗址十一号墓
E25_ManMadeFeature_Artifact_陶器_66_原始出土地点,E25_ManMadeFeature,瑶山遗址十一号墓
E25_ManMadeFeature_Artifact_陶器_67_原始出土地点,E25_ManMadeFeature,瑶山遗址十一号墓
E25_ManMadeFeature_Artifact_陶器_68_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_69_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_70_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_71_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_72_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_73_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_74_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_75_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_76_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_77_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_78_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_79_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_80_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_81_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_82_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_83_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_84_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_85_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_86_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_87_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_88_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_89_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_90_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_91_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_92_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_93_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_94_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_95_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_96_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_97_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_98_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_99_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_100_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_101_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_102_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_103_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_104_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_105_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_106_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_107_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_108_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_109_原始出土地点,E25_ManMadeFeature,M14
E25_ManMadeFeature_Artifact_陶器_110_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_111_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_112_原始出土地点,E25_ManMadeFeature,M15
E25_ManMadeFeature_Artifact_陶器_113_原始出土地点,E25_ManMadeFeature,M15
E25_ManMadeFeature_Artifact_陶器_114_原始出土地点,E25_ManMadeFeature,M15
E25_ManMadeFeature_Artifact_陶器_115_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_116_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_117_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_118_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_119_原始出土地点,E25_ManMadeFeature,反山十六号墓
E25_ManMadeFeature_Artifact_陶器_120_原始出土地点,E25_ManMadeFeature,反山十六号墓
E25_ManMadeFeature_Artifact_陶器_121_原始出土地点,E25_ManMadeFeature,反山十六号墓
E25_ManMadeFeature_Artifact_陶器_122_原始出土地点,E25_ManMadeFeature,反山十六号墓
E25_ManMadeFeature_Artifact_陶器_123_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_124_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_125_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_126_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_127_原始出土地点,E25_ManMadeFeature,M17
E25_ManMadeFeature_Artifact_陶器_128_原始出土地点,E25_ManMadeFeature,M17
E25_ManMadeFeature_Artifact_陶器_129_原始出土地点,E25_ManMadeFeature,M17
E25_ManMadeFeature_Artifact_陶器_130_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_131_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_132_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_133_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_134_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_135_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_136_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_137_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_138_原始出土地点,E25_ManMadeFeature,反山二十号墓
E25_ManMadeFeature_Artifact_陶器_139_原始出土地点,E25_ManMadeFeature,反山二十号墓
E25_ManMadeFeature_Artifact_陶器_140_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_141_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_142_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_143_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_144_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_145_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_146_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_147_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_148_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_149_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_150_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_151_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_152_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_153_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_154_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_155_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_156_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_157_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_158_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_159_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_160_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_161_原始出土地点,E25_ManMadeFeature,M23
E25_ManMadeFeature_Artifact_陶器_162_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_163_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_164_原始出土地点,E25_ManMadeFeature,在203号陶鼎下
E25_ManMadeFeature_Artifact_陶器_165_原始出土地点,E25_ManMadeFeature,碎甚
E25_ManMadeFeature_Artifact_陶器_166_原始出土地点,E25_ManMadeFeature,整理编号
E25_ManMadeFeature_Artifact_陶器_167_原始出土地点,E25_ManMadeFeature,残墓坑北端
E25_ManMadeFeature_Artifact_陶器_168_原始出土地点,E25_ManMadeFeature,残墓坑北端
E25_ManMadeFeature_Artifact_陶器_169_原始出土地点,E25_ManMadeFeature,残墓坑北端
E25_ManMadeFeature_Artifact_陶器_170_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_171_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_172_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_173_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_174_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_175_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_176_原始出土地点,E25_ManMadeFeature,反山十二号墓
E25_ManMadeFeature_Artifact_陶器_177_原始出土地点,E25_ManMadeFeature,文家山M1
E25_ManMadeFeature_Artifact_陶器_178_原始出土地点,E25_ManMadeFeature,文家山M1
E25_ManMadeFeature_Artifact_陶器_179_原始出土地点,E25_ManMadeFeature,文家山M1
E25_ManMadeFeature_Artifact_陶器_180_原始出土地点,E25_ManMadeFeature,文家山M2
E25_ManMadeFeature_Artifact_陶器_181_原始出土地点,E25_ManMadeFeature,文家山M2
E25_ManMadeFeature_Artifact_陶器_182_原始出土地点,E25_ManMadeFeature,M2
E25_ManMadeFeature_Artifact_陶器_183_原始出土地点,E25_ManMadeFeature,文家山M3
E25_ManMadeFeature_Artifact_陶器_184_原始出土地点,E25_ManMadeFeature,文家山M3
E25_ManMadeFeature_Artifact_陶器_185_原始出土地点,E25_ManMadeFeature,文家山M3
E25_ManMadeFeature_Artifact_陶器_186_原始出土地点,E25_ManMadeFeature,文家山M4
E25_ManMadeFeature_Artifact_陶器_187_原始出土地点,E25_ManMadeFeature,文家山M5
E25_ManMadeFeature_Artifact_陶器_188_原始出土地点,E25_ManMadeFeature,文家山M5
E25_ManMadeFeature_Artifact_陶器_189_原始出土地点,E25_ManMadeFeature,文家山M5
E25_ManMadeFeature_Artifact_陶器_190_原始出土地点,E25_ManMadeFeature,位于T0302东部，部分伸入东隔梁，开口于②层下，打破③层，南部被一晚期坑打破
E25_ManMadeFeature_Artifact_陶器_191_原始出土地点,E25_ManMadeFeature,位于T0302东部，部分伸入东隔梁，开口于②层下，打破③层，南部被一晚期坑打破
E25_ManMadeFeature_Artifact_陶器_192_原始出土地点,E25_ManMadeFeature,位于T0302东部，部分伸入东隔梁，开口于②层下，打破③层，南部被一晚期坑打破
E25_ManMadeFeature_Artifact_陶器_193_原始出土地点,E25_ManMadeFeature,文家山M7
E25_ManMadeFeature_Artifact_陶器_194_原始出土地点,E25_ManMadeFeature,文家山M7
E25_ManMadeFeature_Artifact_陶器_195_原始出土地点,E25_ManMadeFeature,文家山M7
E25_ManMadeFeature_Artifact_陶器_196_原始出土地点,E25_ManMadeFeature,文家山M7
E25_ManMadeFeature_Artifact_陶器_197_原始出土地点,E25_ManMadeFeature,文家山M7
E25_ManMadeFeature_Artifact_陶器_198_原始出土地点,E25_ManMadeFeature,M8
E25_ManMadeFeature_Artifact_陶器_199_原始出土地点,E25_ManMadeFeature,文家山M8
E25_ManMadeFeature_Artifact_陶器_200_原始出土地点,E25_ManMadeFeature,M8
E25_ManMadeFeature_Artifact_陶器_201_原始出土地点,E25_ManMadeFeature,文家山M9
E25_ManMadeFeature_Artifact_陶器_202_原始出土地点,E25_ManMadeFeature,M9
E25_ManMadeFeature_Artifact_陶器_203_原始出土地点,E25_ManMadeFeature,文家山M9
E25_ManMadeFeature_Artifact_陶器_204_原始出土地点,E25_ManMadeFeature,文家山M10
E25_ManMadeFeature_Artifact_陶器_205_原始出土地点,E25_ManMadeFeature,文家山M10
E25_ManMadeFeature_Artifact_陶器_206_原始出土地点,E25_ManMadeFeature,文家山M10
E25_ManMadeFeature_Artifact_陶器_207_原始出土地点,E25_ManMadeFeature,文家山M11
E25_ManMadeFeature_Artifact_陶器_208_原始出土地点,E25_ManMadeFeature,文家山M12
E25_ManMadeFeature_Artifact_陶器_209_原始出土地点,E25_ManMadeFeature,文家山M12
E25_ManMadeFeature_Artifact_陶器_210_原始出土地点,E25_ManMadeFeature,M13
E25_ManMadeFeature_Artifact_陶器_211_原始出土地点,E25_ManMadeFeature,文家山M13
E25_ManMadeFeature_Artifact_陶器_212_原始出土地点,E25_ManMadeFeature,文家山M13
E25_ManMadeFeature_Artifact_陶器_213_原始出土地点,E25_ManMadeFeature,文家山M14
E25_ManMadeFeature_Artifact_陶器_214_原始出土地点,E25_ManMadeFeature,文家山M14
E25_ManMadeFeature_Artifact_陶器_215_原始出土地点,E25_ManMadeFeature,文家山M14
E25_ManMadeFeature_Artifact_陶器_216_原始出土地点,E25_ManMadeFeature,文家山M15
E25_ManMadeFeature_Artifact_陶器_217_原始出土地点,E25_ManMadeFeature,文家山M15
E25_ManMadeFeature_Artifact_陶器_218_原始出土地点,E25_ManMadeFeature,文家山M15
E25_ManMadeFeature_Artifact_陶器_219_原始出土地点,E25_ManMadeFeature,T0302东部，大部分在东隔梁内，开口于③层下，打破④层
E25_ManMadeFeature_Artifact_陶器_220_原始出土地点,E25_ManMadeFeature,T0302东部，大部分在东隔梁内，开口于③层下，打破④层
E25_ManMadeFeature_Artifact_陶器_221_原始出土地点,E25_ManMadeFeature,T0302东部，大部分在东隔梁内，开口于③层下，打破④层
E25_ManMadeFeature_Artifact_陶器_222_原始出土地点,E25_ManMadeFeature,文家山M17
E25_ManMadeFeature_Artifact_陶器_223_原始出土地点,E25_ManMadeFeature,文家山M17
E25_ManMadeFeature_Artifact_陶器_224_原始出土地点,E25_ManMadeFeature,文家山墓地M18
E25_ManMadeFeature_Artifact_陶器_225_原始出土地点,E25_ManMadeFeature,文家山墓地M18
E25_ManMadeFeature_Artifact_陶器_230_原始出土地点,E25_ManMadeFeature,文家山M3
E25_ManMadeFeature_Artifact_陶器_238_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_272_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_275_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_283_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_285_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_286_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_289_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_295_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_296_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_297_原始出土地点,E25_ManMadeFeature,文家山 M18
E25_ManMadeFeature_Artifact_陶器_300_原始出土地点,E25_ManMadeFeature,文家山M18
E25_ManMadeFeature_Artifact_陶器_302_原始出土地点,E25_ManMadeFeature,T0302③
E25_ManMadeFeature_Artifact_陶器_303_原始出土地点,E25_ManMadeFeature,T0302⑤
E25_ManMadeFeature_Artifact_陶器_304_原始出土地点,E25_ManMadeFeature,T0302⑤
E25_ManMadeFeature_Artifact_陶器_305_原始出土地点,E25_ManMadeFeature,T0301③
E25_ManMadeFeature_Artifact_陶器_306_原始出土地点,E25_ManMadeFeature,T0302⑤
E25_ManMadeFeature_Artifact_陶器_307_原始出土地点,E25_ManMadeFeature,T0402②
E25_ManMadeFeature_Artifact_陶器_308_原始出土地点,E25_ManMadeFeature,T0302⑤
E25_ManMadeFeature_Artifact_陶器_309_原始出土地点,E25_ManMadeFeature,T0402③
E25_ManMadeFeature_Artifact_陶器_310_原始出土地点,E25_ManMadeFeature,T0301④
E25_ManMadeFeature_Artifact_陶器_311_原始出土地点,E25_ManMadeFeature,T0401⑥
E25_ManMadeFeature_Artifact_陶器_312_原始出土地点,E25_ManMadeFeature,T0402②：27
E25_ManMadeFeature_Artifact_陶器_313_原始出土地点,E25_ManMadeFeature,T0401③：17
E25_ManMadeFeature_Artifact_陶器_314_原始出土地点,E25_ManMadeFeature,T0302⑥：19
E25_ManMadeFeature_Artifact_陶器_315_原始出土地点,E25_ManMadeFeature,T0301④：14
E25_ManMadeFeature_Artifact_陶器_316_原始出土地点,E25_ManMadeFeature,T0202④：8
E25_ManMadeFeature_Artifact_陶器_317_原始出土地点,E25_ManMadeFeature,T0402②：53
E25_ManMadeFeature_Artifact_陶器_318_原始出土地点,E25_ManMadeFeature,T0403②：18
E25_ManMadeFeature_Artifact_陶器_319_原始出土地点,E25_ManMadeFeature,T0302②：34
E25_ManMadeFeature_Artifact_陶器_320_原始出土地点,E25_ManMadeFeature,T0402②：43
E25_ManMadeFeature_Artifact_陶器_321_原始出土地点,E25_ManMadeFeature,T0403②：9
E25_ManMadeFeature_Artifact_陶器_322_原始出土地点,E25_ManMadeFeature,T0203③：43
E25_ManMadeFeature_Artifact_陶器_323_原始出土地点,E25_ManMadeFeature,T0301②：21
E25_ManMadeFeature_Artifact_陶器_324_原始出土地点,E25_ManMadeFeature,T0302②：30
E25_ManMadeFeature_Artifact_陶器_325_原始出土地点,E25_ManMadeFeature,T0402②：32
E25_ManMadeFeature_Artifact_陶器_326_原始出土地点,E25_ManMadeFeature,T0301②：23
E25_ManMadeFeature_Artifact_陶器_327_原始出土地点,E25_ManMadeFeature,T0302②：49
E25_ManMadeFeature_Artifact_陶器_328_原始出土地点,E25_ManMadeFeature,T0303②：6
E25_ManMadeFeature_Artifact_陶器_329_原始出土地点,E25_ManMadeFeature,T0303④：17
E25_ManMadeFeature_Artifact_陶器_330_原始出土地点,E25_ManMadeFeature,T0402②：29
E25_ManMadeFeature_Artifact_陶器_331_原始出土地点,E25_ManMadeFeature,T0402③：34
E25_ManMadeFeature_Artifact_陶器_332_原始出土地点,E25_ManMadeFeature,T0301②：17
E25_ManMadeFeature_Artifact_陶器_333_原始出土地点,E25_ManMadeFeature,T0402④
E25_ManMadeFeature_Artifact_陶器_334_原始出土地点,E25_ManMadeFeature,T0402④
E25_ManMadeFeature_Artifact_陶器_335_原始出土地点,E25_ManMadeFeature,T0203③
E25_ManMadeFeature_Artifact_陶器_336_原始出土地点,E25_ManMadeFeature,T0203④
E25_ManMadeFeature_Artifact_陶器_337_原始出土地点,E25_ManMadeFeature,T0202②
E25_ManMadeFeature_Artifact_陶器_338_原始出土地点,E25_ManMadeFeature,T0402④
E25_ManMadeFeature_Artifact_陶器_339_原始出土地点,E25_ManMadeFeature,T0303⑤
E25_ManMadeFeature_Artifact_陶器_340_原始出土地点,E25_ManMadeFeature,T0402②
E25_ManMadeFeature_Artifact_陶器_341_原始出土地点,E25_ManMadeFeature,T0203 (7)
E25_ManMadeFeature_Artifact_陶器_342_原始出土地点,E25_ManMadeFeature,T0301④
E25_ManMadeFeature_Artifact_陶器_343_原始出土地点,E25_ManMadeFeature,T0401③
E25_ManMadeFeature_Artifact_陶器_344_原始出土地点,E25_ManMadeFeature,T0303②
E25_ManMadeFeature_Artifact_陶器_345_原始出土地点,E25_ManMadeFeature,T0403②
E25_ManMadeFeature_Artifact_陶器_346_原始出土地点,E25_ManMadeFeature,T0401③
E25_ManMadeFeature_Artifact_陶器_347_原始出土地点,E25_ManMadeFeature,T0303②
