id:ID,:LABEL,value
E39_行为者_Artifact_玉器_224_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_225_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_226_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_227_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_228_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_229_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_230_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_231_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_232_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_233_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_234_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_235_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_236_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_237_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_238_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_239_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_240_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_241_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_242_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_243_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_244_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_245_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_246_制作者,E39_行为者,吴福宝
E39_行为者_Artifact_玉器_267_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_413_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_944_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_945_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_946_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_947_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_966_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_1000_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_1001_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_1002_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_1003_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_1221_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1222_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1223_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1224_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1225_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1226_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1571_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1572_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1573_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1574_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1575_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1576_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1577_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1578_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1579_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1580_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1581_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1582_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1583_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1584_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1585_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1586_制作者,E39_行为者,无描述
E39_行为者_Artifact_玉器_1798_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1799_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1800_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1801_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1802_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1803_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1804_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1805_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1806_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1807_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1808_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1809_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1810_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1811_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1812_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1813_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1814_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1815_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1816_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1817_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1818_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1819_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1820_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1821_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1822_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1823_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1824_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1825_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1826_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1827_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_1866_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1867_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1868_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1869_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1870_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1871_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1872_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1873_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1874_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1875_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1876_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1877_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1878_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1879_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1880_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1881_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1882_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1883_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1884_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1885_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1886_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1887_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1888_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1889_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1890_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1891_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1892_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1893_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1894_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1895_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1896_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1897_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1898_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1899_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1900_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1901_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1902_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1903_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1904_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1905_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1906_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1907_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_1999_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_2000_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_2016_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_2017_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_2018_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_2084_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2085_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2086_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2087_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2088_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2089_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2090_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_2103_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_2264_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3128_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3141_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3357_制作者,E39_行为者,良渚文化工匠
E39_行为者_Artifact_玉器_3363_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_3364_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_3365_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3373_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3374_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3375_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3376_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3377_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3415_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3425_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3426_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3427_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3428_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3429_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3430_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3431_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3432_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3433_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3434_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3435_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3436_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3437_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3438_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3439_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3440_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3441_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3442_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3444_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3445_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3451_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3452_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3456_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_3457_制作者,E39_行为者,未提供
E39_行为者_Artifact_玉器_3458_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3459_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3460_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3517_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_3518_制作者,E39_行为者,未描述
E39_行为者_Artifact_玉器_3581_制作者,E39_行为者,无
E39_行为者_Artifact_玉器_3611_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3612_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3646_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3647_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3648_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3649_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3650_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3651_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3652_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3653_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3654_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3666_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3667_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3668_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3669_制作者,E39_行为者,未知
E39_行为者_Artifact_玉器_3689_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3765_制作者,E39_行为者,未提及
E39_行为者_Artifact_玉器_3889_制作者,E39_行为者,未明确描述
E39_行为者_Artifact_玉器_3890_制作者,E39_行为者,未明确描述
